Date,Mode,Category,Subcategory,Note,Amount,Expense,Currency
2018-09-05 12:26:00,Cash,Utilities,Newspaper,Mata + TOI + ET,12.0,Expense,INR
2018-09-05 17:34:32,Cash,Food,Milk,Half lit  milk,36.0,Expense,INR
2018-09-05 18:42:56,Cash,Food,Biscuits,Toast packet,45.0,Expense,INR
2018-09-06 13:32:17,Credit Card,Utilities,Mobile Service Provider,Data booster pack,667.0,Expense,INR
2018-09-07 08:48:41,Cash,Transportation,Petrol,3.4 Lit Petrol,360.0,Expense,INR
2018-09-07 09:21:54,Cash,Food,Grocery,Shev bhaji sev pav kg,60.0,Expense,INR
2018-09-07 12:24:20,Cash,Food,Biscuits,Toast packet,20.0,Expense,INR
2018-09-13 21:01:32,Cash,Food,Grocery,1kg atta,46.0,Expense,INR
2018-09-13 21:01:47,Credit Card,Other,Pocket money,HBR 2 Months subscription,83.0,Expense,INR
2018-09-13 21:35:15,Saving Bank account 1,Transportation,Train,2 Place 0 to Place 3,40.0,Expense,INR
2018-09-14 05:39:17,Cash,Transportation,auto,Place 2 station to Permanent Residence,50.0,Expense,INR
2018-09-15 06:34:17,Credit Card,Utilities,Tata Sky,Permanent Residence - Tata Play recharge,200.0,Expense,INR
2018-09-16 17:15:08,Cash,Entertainment,Ganesh Pujan,Ganesh idol,251.0,Expense,INR
2018-09-17 23:41:17,Saving Bank account 1,Utilities,Mobile Service Provider,Data booster pack,19.0,Expense,INR
2018-09-19 09:47:31,Saving Bank account 1,Utilities,Netflix,1 month subscription,199.0,Expense,INR
2018-09-20 12:03:15,Cash,Food,snacks,Idli medu Vada mix 2 plates,60.0,Expense,INR
2018-09-20 12:04:08,Cash,Transportation,Train,2 Place 5 to Place 0,30.0,Expense,INR
2018-10-01 19:38:46,Saving Bank account 1,Food,Rajgira ladu,2 packets,40.0,Expense,INR
2018-10-02 12:55:16,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2018-10-03 09:03:20,Cash,Food,Milk,Half lit  milk,36.0,Expense,INR
2018-10-03 09:22:19,Cash,Health,Health,All out refill,77.0,Expense,INR
2018-10-03 09:30:37,Cash,Food,Milk,1 lit ,72.0,Expense,INR
2018-10-03 19:34:04,Cash,Household,Hardware,Mosquito Racket,300.0,Expense,INR
2018-10-04 09:09:26,Saving Bank account 1,Shopping,Laundry,farewell contribution,250.0,Expense,INR
2018-10-04 09:54:00,Cash,Food,Lunch,Catering Service,70.0,Expense,INR
2018-10-04 13:18:31,Cash,Food,breakfast,Bread,18.0,Expense,INR
2018-10-05 17:56:21,Saving Bank account 1,Food,Ice cream,2 Faluda,80.0,Expense,INR
2018-10-06 13:49:19,Saving Bank account 1,Household,home decor,Sofa covers,3000.0,Expense,INR
2018-10-08 08:19:13,Cash,Other,Pocket money,No Notes,35.0,Expense,INR
2018-10-09 08:25:41,Cash,Food,Milk,Half lit  milk,36.0,Expense,INR
2018-11-01 08:18:12,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2018-11-01 13:33:41,Saving Bank account 1,Food,Eggs,6 eggs,42.0,Expense,INR
2018-11-02 09:54:32,Cash,Food,Dinner,pav Bhaji,235.0,Expense,INR
2018-11-02 09:58:14,Cash,Food,snacks,Vadapav,15.0,Expense,INR
2018-11-02 17:41:23,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2018-11-02 18:12:03,Cash,Transportation,auto,Current Residence to Place 0,15.0,Expense,INR
2018-11-02 18:40:59,Cash,Transportation,Train,Place 0 to Place 3 returns,40.0,Expense,INR
2018-11-05 09:44:52,Cash,Food,Rajgira ladu,1 packet,20.0,Expense,INR
2018-11-06 08:25:08,Credit Card,Education,Stationary,Marathon,1407.0,Expense,INR
2018-11-06 18:43:12,Cash,Food,Eggs,12 eggs,84.0,Expense,INR
2018-11-07 13:11:53,Cash,Food,Bread,2 bread packets,57.0,Expense,INR
2018-11-08 17:20:54,Cash,Food,snacks,8 kachori,96.0,Expense,INR
2018-11-09 08:14:54,Saving Bank account 1,Food,Lunch,Home Food Delivery,650.0,Expense,INR
2018-11-09 08:29:41,Cash,Food,Milk,Half lit  milk,36.0,Expense,INR
2018-12-01 12:06:28,Credit Card,Household,Kirana,Smart point,226.0,Expense,INR
2018-12-01 18:29:40,Cash,Health,Lab Tests,Family Thyroid Test,500.0,Expense,INR
2018-12-02 09:53:09,Cash,Food,flour mill,M D sure 3kg atta,162.0,Expense,INR
2018-12-02 12:36:07,Saving Bank account 1,Food,curd,3 packets,30.0,Expense,INR
2018-12-02 17:16:04,Saving Bank account 1,Food,Eggs,6 eggs,36.0,Expense,INR
2018-12-03 09:49:07,Saving Bank account 1,Transportation,train,2 Place 3 to Place 2 : Sevagram express 3AC,1293.0,Expense,INR
2018-12-04 08:33:52,Cash,Household,Kirana,No Notes,112.0,Expense,INR
2018-12-04 09:22:07,Cash,Food,snacks,Pattice,20.0,Expense,INR
2018-12-04 13:45:55,Cash,Food,Lunch,Catering Service,130.0,Expense,INR
2018-12-04 18:39:44,Credit Card,Utilities,Netflix,No Notes,199.0,Expense,INR
2018-12-05 08:30:05,Cash,Food,snacks,4 kachori,48.0,Expense,INR
2018-12-05 12:51:14,Credit Card,Food,Dinner,Domino's Pizza,437.0,Expense,INR
2018-12-05 13:25:19,Cash,Food,Lunch,Catering Service,70.0,Expense,INR
2018-12-05 17:23:23,Saving Bank account 1,Food,Milk,milk 1lit ,72.0,Expense,INR
2018-12-07 18:51:47,Cash,Food,Eggs,6 eggs,35.0,Expense,INR
2018-12-09 17:05:45,Credit Card,Utilities,Mobile Service Provider,Data booster pack,667.0,Expense,INR
2021-11-21 15:50:00,CUB - online payment,Food,Meal,Lunch,875.0,Expense,INR
2021-11-21 17:07:00,CUB - online payment,Transportation,Cab,Rapido,130.0,Expense,INR
2021-11-22 14:16:00,CUB - online payment,Food,Street Food,Lunch with company,97.0,Expense,INR
2021-11-22 14:16:00,CUB - online payment,Food,Beverage,Dinner,90.0,Expense,INR
2021-11-23 22:53:00,CUB - online payment,Food,Snack,Dinner,179.0,Expense,INR
2021-11-23 22:53:00,CUB - online payment,Transportation,Bus,Rapido,50.0,Expense,INR
2021-11-24 19:06:00,CUB - online payment,Transportation,Bus,Rapido,58.0,Expense,INR
2021-11-24 19:06:00,CUB - online payment,Food,Snack,Panipoori,20.0,Expense,INR
2021-11-24 19:23:00,CUB - online payment,Food,Street Food,Dinner,70.0,Expense,INR
2021-11-24 19:26:00,CUB - online payment,Food,Restaurant,Snack,15.0,Expense,INR
2021-11-25 20:27:00,CUB - online payment,Food,Street Food,Dinner,95.0,Expense,INR
2021-11-25 20:27:00,CUB - online payment,Transportation,Cab,Rapido,58.0,Expense,INR
2021-11-25 20:27:00,CUB - online payment,Food,Street Food,Lunch with company,145.0,Expense,INR
2021-11-26 09:22:00,CUB - online payment,Food,Street Food,Breakfast,60.0,Expense,INR
2021-11-26 14:14:00,CUB - online payment,Food,Street Food,Lunch with company,150.0,Expense,INR
2021-11-26 20:15:00,CUB - online payment,Food,Restaurant,Panipoori,40.0,Expense,INR
2021-11-26 20:57:00,CUB - online payment,Food,Restaurant,Snack,102.0,Expense,INR
2021-11-26 21:56:00,CUB - online payment,Food,Fast Food,Beer,150.0,Expense,INR
2021-11-27 09:33:00,CUB - online payment,Food,Restaurant,Breakfast,30.0,Expense,INR
2021-11-27 13:46:00,CUB - online payment,Food,Meal,Lunch with company,75.0,Expense,INR
2021-11-27 18:41:00,CUB - online payment,Transportation,Cab,Rapido,35.0,Expense,INR
2021-11-27 22:34:00,CUB - online payment,Food,Dessert,Dinner with gowdham,130.0,Expense,INR
2021-11-27 23:14:00,CUB - online payment,Food,Dessert,Dinner with gowdham,120.0,Expense,INR
2021-11-28 13:10:00,CUB - online payment,Food,Meal,Zomato,269.4,Expense,INR
2021-11-28 19:59:00,CUB - online payment,Food,Dessert,Snack,94.0,Expense,INR
2021-11-29 09:29:00,CUB - online payment,Food,Meal,Breakfast,40.0,Expense,INR
2021-11-29 20:09:00,CUB - online payment,Food,Snack,Panipoori,40.0,Expense,INR
2021-11-29 20:47:00,CUB - online payment,Food,Beverage,Dinner,50.0,Expense,INR
2021-11-29 20:47:00,CUB - online payment,Food,Street Food,Lunch with company,40.0,Expense,INR
2021-11-30 10:11:00,CUB - online payment,Food,Restaurant,Breakfast,70.0,Expense,INR
2021-11-30 14:17:00,CUB - online payment,Food,Snack,Lunch with company,128.0,Expense,INR
2021-11-30 14:24:00,CUB - online payment,Shopping,Accessories,Bharath birthday,115.0,Expense,INR
2021-12-01 14:00:00,CUB - online payment,Food,Meal,Lunch with company,160.0,Expense,INR
2021-12-01 19:57:00,CUB - online payment,Shopping,Clothing,Showergel,196.0,Expense,INR
2021-12-02 19:48:00,CUB - online payment,Food,Street Food,Vadapaav,75.0,Expense,INR
2021-12-02 20:07:00,CUB - online payment,Food,Restaurant,Ice cream,504.0,Expense,INR
2021-12-03 21:28:00,CUB - online payment,Shopping,Personal Care,Mask,20.0,Expense,INR
2021-12-03 21:28:00,CUB - online payment,Food,Meal,Snack,40.0,Expense,INR
2021-12-03 21:59:00,CUB - online payment,Food,Snack,Milk with bharath,25.0,Expense,INR
2021-12-03 21:59:00,CUB - online payment,Shopping,Clothing,Belt,130.0,Expense,INR
2021-12-04 10:13:00,CUB - online payment,Food,Snack,Breakfast,200.0,Expense,INR
2021-12-04 13:54:00,CUB - online payment,Other,Lending,For company,30.0,Expense,INR
2021-12-04 20:20:00,CUB - online payment,Food,Dessert,Snack,65.0,Expense,INR
2021-12-04 21:05:00,CUB - online payment,Food,Street Food,Dinner,324.0,Expense,INR
2021-12-05 12:23:00,CUB - online payment,Household,Decor,Rent,4800.0,Expense,INR
2021-12-05 18:41:00,CUB - online payment,Shopping,Accessories,Full hand and a hoodie,1800.0,Expense,INR
2021-12-05 19:45:00,CUB - online payment,Food,Meal,Milk with bharath,25.0,Expense,INR
2021-12-06 14:08:00,CUB - online payment,Food,Street Food,Lunch with stu,150.0,Expense,INR
2021-12-06 19:57:00,CUB - online payment,Shopping,Personal Care,Cap,140.0,Expense,INR
2021-12-06 20:07:00,CUB - online payment,Shopping,Electronics,Shoe,500.0,Expense,INR
2021-12-06 21:59:00,CUB - online payment,Food,Meal,Milk with bharath,25.0,Expense,INR
2021-12-07 07:59:00,CUB - online payment,Food,Meal,Horlicks,15.0,Expense,INR
2021-12-07 09:54:00,CUB - online payment,Food,Meal,Milk with bharath,25.0,Expense,INR
2021-12-08 07:17:00,CUB - online payment,Food,Restaurant,Milk,10.0,Expense,INR
2021-12-08 14:15:00,CUB - online payment,Food,Dessert,Lunch with stu,100.0,Expense,INR
2021-12-08 14:15:00,Cash,Food,Street Food,5 star,15.0,Expense,USD
2021-12-09 08:47:00,CUB - online payment,Food,Street Food,Breakfast with stu,110.0,Expense,INR
2021-12-09 09:56:00,CUB - online payment,Food,Beverage,Milk with bharath,25.0,Expense,INR
2021-12-09 14:01:00,CUB - online payment,Food,Beverage,Lunch with company,280.0,Expense,INR
2021-12-09 20:03:00,CUB - online payment,Food,Snack,Snack with bharath,40.0,Expense,INR
2021-12-10 20:55:00,CUB - online payment,Food,Restaurant,Momos,195.0,Expense,INR
2021-12-10 21:38:00,CUB - online payment,Food,Meal,Shopping,241.0,Expense,INR
2021-12-12 21:47:00,CUB - online payment,Food,Dessert,Milk with bharath,25.0,Expense,INR
2021-12-14 10:33:00,CUB - online payment,Food,Meal,Milk with bharath,65.0,Expense,INR
2021-12-14 15:18:00,CUB - online payment,Food,Meal,Snacks,74.0,Expense,INR
2021-12-14 21:03:00,CUB - online payment,Food,Restaurant,Panipoori,80.0,Expense,INR
2021-12-14 21:21:00,CUB - online payment,Food,Beverage,Snacks,75.0,Expense,INR
2021-12-14 23:54:00,CUB - online payment,Food,Snack,Lunch,40.0,Expense,INR
2021-12-16 10:42:00,CUB - online payment,Food,Street Food,Milk with bharath,110.0,Expense,INR
2021-12-16 13:38:00,CUB - online payment,Food,Dessert,Lunch,30.0,Expense,INR
2021-12-16 18:35:00,CUB - online payment,Food,Restaurant,Panipoori,20.0,Expense,INR
2021-12-16 18:44:00,CUB - online payment,Food,Restaurant,Egg,30.0,Expense,INR
2021-12-17 08:35:00,CUB - online payment,Other,Miscellaneous,Gave to gowdham,50.0,Expense,INR
2021-12-17 14:45:00,CUB - online payment,Food,Fast Food,Lunch with company,110.0,Expense,INR
2021-12-17 18:54:00,CUB - online payment,Food,Fast Food,Milk with bharath,70.0,Expense,INR
2021-12-18 14:19:00,CUB - online payment,Food,Dessert,Lunch,160.0,Expense,INR
2021-12-18 19:51:00,CUB - online payment,Entertainment,Drinks,Spiderman ,363.72,Expense,INR
2021-12-18 21:00:00,CUB - online payment,Food,Snack,To rahul,113.0,Expense,INR
2021-12-18 21:01:00,CUB - online payment,Other,Personal,To kumara,100.0,Expense,INR
2021-12-18 21:01:00,CUB - online payment,Other,Lending,To abijith,200.0,Expense,INR
2021-12-19 15:51:00,CUB - online payment,Other,Lending,To siva,100.0,Expense,INR
2021-12-20 09:46:00,CUB - online payment,Food,Beverage,Milk with bharath,40.0,Expense,INR
2021-12-20 13:35:00,CUB - online payment,Food,Snack,Lunch with barath,85.0,Expense,INR
2021-12-20 15:29:00,CUB - online payment,Food,Restaurant,Water,20.0,Expense,INR
2021-12-20 16:55:00,CUB - online payment,Food,Restaurant,Snacks,20.0,Expense,INR
2021-12-20 19:22:00,CUB - online payment,Transportation,Taxi,Taxi,80.0,Expense,INR
2021-12-20 19:23:00,CUB - online payment,Food,Restaurant,Milk with bharath,80.0,Expense,INR
2021-12-21 11:43:00,CUB - online payment,Food,Restaurant,Bun,18.0,Expense,INR
2021-12-21 14:02:00,CUB - online payment,Food,Meal,Puffs,25.0,Expense,INR
2021-12-21 20:53:00,CUB - online payment,Food,Restaurant,Dinner with barath,239.0,Expense,INR
2021-12-23 13:51:00,CUB - online payment,Food,Meal,Puffs and coffee,32.0,Expense,INR
2021-12-23 16:31:00,CUB - online payment,Food,Street Food,Lemon tea with company,15.0,Expense,INR
2021-12-24 14:35:00,CUB - online payment,Food,Snack,Lunch with company,262.0,Expense,INR
2021-12-24 21:49:00,CUB - online payment,Entertainment,Games,Beer,150.0,Expense,INR
2021-12-25 13:32:00,CUB - online payment,Food,Fast Food,Milk with bharath,40.0,Expense,INR
2021-12-25 15:35:00,CUB - online payment,Food,Street Food,Water,30.0,Expense,INR
2021-12-25 17:01:00,CUB - online payment,Food,Fast Food,Corn,30.0,Expense,INR
2021-12-25 19:50:00,CUB - online payment,Education,Books,Books,400.0,Expense,INR
2021-12-25 20:46:00,CUB - online payment,Transportation,Metro,Cab,306.0,Expense,INR
2021-12-25 22:53:00,CUB - online payment,Food,Meal,Dinner with barath,504.0,Expense,INR
2021-12-27 12:33:00,CUB - online payment,Food,Beverage,Coconut water with stu,50.0,Expense,INR
2021-12-27 13:45:00,CUB - online payment,Food,Street Food,Lunch with barath,115.0,Expense,INR
2021-12-28 13:42:00,CUB - online payment,Food,Street Food,Coffee and thattai,14.0,Expense,INR
2021-12-30 11:45:00,CUB - online payment,Transportation,Auto,Rapido + toll,286.0,Expense,INR
2021-12-30 11:45:00,CUB - online payment,Food,Dessert,Water,20.0,Expense,INR
2021-12-30 12:38:00,CUB - online payment,Transportation,Rapido,Bommasandra to pg,199.0,Expense,INR
2021-12-30 12:43:00,CUB - online payment,Food,Beverage,Horlicks + kolakattai,25.0,Expense,INR
2021-12-30 13:56:00,CUB - online payment,Transportation,Metro,Pg to office,43.0,Expense,INR
2021-12-30 14:10:00,CUB - online payment,Food,Snack,To barath,20.0,Expense,INR
2022-01-01 21:46:00,CUB - online payment,Food,Beverage,Snacks,85.0,Expense,INR
2022-01-02 14:16:00,CUB - online payment,Transportation,Cab,Train to vnr,725.0,Expense,INR
2022-01-02 20:32:00,CUB - online payment,Food,Restaurant,Dinner with barath,200.0,Expense,INR
2022-01-02 20:33:00,CUB - online payment,Other,Lending,Tablet to gowdham,8.0,Expense,INR
2022-01-03 14:31:00,CUB - online payment,Food,Dessert,Lunch unlimited nv,300.0,Expense,INR
2022-01-03 22:15:00,CUB - online payment,Food,Restaurant,Dairy milk,10.0,Expense,INR
2022-01-04 07:58:00,CUB - online payment,Food,Dessert,Sent to preethi,107.0,Expense,INR
2022-01-04 08:01:00,CUB - online payment,Other,Miscellaneous,To vicky,80.0,Expense,INR
2022-01-04 13:53:00,CUB - online payment,Food,Meal,Lunch with company,106.0,Expense,INR
2022-01-04 22:11:00,CUB - online payment,Education,Supplies,Arrear and reval fee,1400.0,Expense,INR
2022-01-05 14:30:00,CUB - online payment,Food,Beverage,Lunch with company,388.0,Expense,INR
2022-01-05 14:35:00,CUB - online payment,Transportation,Cab,Refund for bus ticket,60.0,Expense,INR
2022-01-05 14:37:00,CUB - online payment,Other,Personal,To abijith and to vicky lend money returned,500.0,Expense,INR
2022-01-05 14:39:00,CUB - online payment,Other,Miscellaneous,To gobi 1st 1/4th,500.0,Expense,INR
2022-01-05 14:42:00,CUB - online payment,Food,Fast Food,Jan 2nd with shakur and barath,354.0,Expense,INR
2022-01-05 14:42:00,CUB - online payment,Other,Miscellaneous,Lended money returned to kumara,30.0,Expense,INR
2022-01-05 14:46:00,CUB - online payment,Other,Personal,Lended money returned to vishnu,40.0,Expense,INR
2022-01-05 20:23:00,CUB - online payment,Food,Beverage,McDonald's with company,211.0,Expense,INR
2022-01-06 11:48:00,CUB - online payment,Transportation,Cab,Rapido to pg,42.0,Expense,INR
2022-01-06 14:22:00,CUB - online payment,Food,Restaurant,Bingo,10.0,Expense,INR
2022-01-06 20:13:00,CUB - online payment,Food,Street Food,Dinner with roommate,877.81,Expense,INR
2022-01-06 20:58:00,CUB - online payment,Food,Snack,Ketch up,20.0,Expense,INR
2022-01-07 13:51:00,CUB - online payment,Food,Street Food,Coffee + biscuit,15.0,Expense,INR
2022-01-08 13:38:00,CUB - online payment,Household,Decor,Rent,4580.0,Expense,INR
2022-01-08 13:45:00,CUB - online payment,Food,Meal,Lunch with gowdham,535.3,Expense,INR
2022-01-10 14:04:00,CUB - online payment,Food,Snack,Friday snacks with preethi gang,106.0,Expense,INR
2022-01-11 14:07:00,CUB - online payment,Food,Beverage,Lunch with not preethi,135.5,Expense,INR
2022-01-12 13:25:00,CUB - online payment,Food,Restaurant,Pizza,301.75,Expense,INR
2022-01-12 22:44:00,CUB - online payment,Other,Lending,Recharge by gowdham,479.0,Expense,INR
2022-01-13 17:47:00,CUB - online payment,Transportation,Taxi,Rapido to pg,43.0,Expense,INR
2022-01-13 20:46:00,CUB - online payment,Food,Dessert,Dinner,66.0,Expense,INR
2022-01-14 16:54:00,CUB - online payment,Food,Dessert,Lunch pongal,1530.0,Expense,INR
2022-01-15 21:16:00,CUB - online payment,Food,Restaurant,Snacks,70.0,Expense,INR
2022-01-15 21:17:00,CUB - online payment,Transportation,Auto,Bus to Bangalore,1365.0,Expense,INR
2022-01-17 18:31:00,CUB - online payment,Food,Beverage,Eve snack,100.0,Expense,INR
2022-01-18 12:59:00,CUB - online payment,Other,Personal,To kumara,200.0,Expense,INR
2022-01-18 13:51:00,CUB - online payment,Food,Meal,Lunch with company,148.0,Expense,INR
2022-01-18 17:10:00,CUB - online payment,Food,Street Food,Snack with preethi,59.0,Expense,INR
2022-01-18 20:54:00,CUB - online payment,Food,Street Food,Dinner,301.15,Expense,INR
2022-01-19 14:27:00,CUB - online payment,Food,Meal,Lunch + chocolate for preethi,171.0,Expense,INR
2022-01-21 11:47:00,CUB - online payment,Food,Dessert,Snacks,37.0,Expense,INR
2022-01-21 14:22:00,CUB - online payment,Food,Street Food,Lunch with company,188.0,Expense,INR
2022-01-23 21:27:00,CUB - online payment,Entertainment,Drinks,Badminton,200.0,Expense,INR
2022-01-23 21:27:00,CUB - online payment,Food,Restaurant,Snacks with preethi and azar,176.0,Expense,INR
2022-01-23 21:29:00,CUB - online payment,Food,Snack,Lunch,302.0,Expense,INR
2022-01-23 21:29:00,CUB - online payment,Food,Dessert,Sent to vicky,300.0,Expense,INR
2022-01-23 21:41:00,CUB - online payment,Food,Dessert,Dinner,465.0,Expense,INR
2022-01-23 21:45:00,CUB - online payment,Food,Street Food,Pepsi,40.0,Expense,INR
2022-01-24 14:08:00,CUB - online payment,Food,Street Food,Lunch with company,133.0,Expense,INR
2022-01-24 20:17:00,CUB - online payment,Food,Dessert,Snack,40.0,Expense,INR
2022-01-25 09:20:00,CUB - online payment,Transportation,Rapido,Train to vnr,325.0,Expense,INR
2022-01-25 10:23:00,CUB - online payment,Food,Fast Food,Lemon tea,18.0,Expense,INR
2022-01-25 13:35:00,CUB - online payment,Food,Restaurant,Kfc date with myself,259.0,Expense,INR
2022-01-26 16:52:00,CUB - online payment,Food,Dessert,Paani poori,25.0,Expense,INR
2022-01-26 17:45:00,CUB - online payment,Food,Beverage,Snacks,115.0,Expense,INR
2022-01-27 13:39:00,CUB - online payment,Food,Street Food,Zinger box meal,279.0,Expense,INR
2022-01-27 13:41:00,CUB - online payment,Other,Personal,To vicky,300.0,Expense,INR
2022-01-27 13:41:00,CUB - online payment,Other,Miscellaneous,To vishnu,100.0,Expense,INR
2022-01-27 21:25:00,CUB - online payment,Transportation,Auto,Rapido to pg,43.0,Expense,INR
2022-01-28 14:23:00,CUB - online payment,Food,Fast Food,Lunch with company,138.0,Expense,INR
2022-01-28 21:58:00,CUB - online payment,Food,Restaurant,Banana,10.0,Expense,INR
2022-01-29 14:44:00,CUB - online payment,Other,Lending,Sent to barath,100.0,Expense,INR
2022-01-29 21:56:00,CUB - online payment,Transportation,Train,Rapido to pg,44.0,Expense,INR
2022-01-30 12:28:00,CUB - online payment,Food,Restaurant,Brunch,105.0,Expense,INR
2022-01-30 19:01:00,CUB - online payment,Food,Meal,Cycle gap ,120.0,Expense,INR
2022-01-30 19:17:00,CUB - online payment,Food,Restaurant,Dinner,155.0,Expense,INR
2022-01-31 08:26:00,CUB - online payment,Transportation,Bus,To ksr station,153.0,Expense,INR
2022-01-31 08:27:00,CUB - online payment,Other,Lending,To vicky,200.0,Expense,INR
2022-01-31 08:44:00,CUB - online payment,Transportation,Auto,Vnr to apk,50.0,Expense,INR
2022-02-02 20:15:00,CUB - online payment,Food,Beverage,Parotta,120.0,Expense,INR
2022-02-03 08:59:00,CUB - online payment,Other,Personal,To gowdham,150.0,Expense,INR
2022-02-03 14:53:00,CUB - online payment,Food,Snack,Good soup,50.0,Expense,INR
2022-02-04 20:28:00,CUB - online payment,Food,Street Food,Shawarma,80.0,Expense,INR
2022-02-06 16:40:00,CUB - online payment,Other,Lending,To gobi,1500.0,Expense,INR
2022-02-06 17:52:00,CUB - online payment,Transportation,Bus,To chennai,1000.0,Expense,INR
2022-02-06 17:53:00,CUB - online payment,Food,Snack,To kumara,150.0,Expense,INR
2022-02-06 18:32:00,CUB - online payment,Food,Fast Food,Cakepark,125.0,Expense,INR
2022-02-07 07:08:00,CUB - online payment,Transportation,Rapido,Auto to Gobi's place,214.0,Expense,INR
2022-02-08 09:18:00,CUB - online payment,Household,Utilities,Bean bag,2099.0,Expense,INR
